BenchMarkPlayer
games.Othello.BenchmarkPlayer.BenchMarkPlayer:
run, gameNum, evalQ, evalT, actionNum, trnMoves, elapsedTime, movesSecond
18, 9000, 0.0, 0.0, 0, 0, 3.4169999999999807, 0.0
18, 9500, 0.0, 0.0, 0, 0, 3.4229999999999805, 0.0
18, 10000, 0.0, 0.0, 0, 0, 3.4279999999999804, 0.0
19, 500, 0.0, 0.0, 0, 0, 3.4349999999999805, 0.0
19, 1000, 0.0, 0.0, 0, 0, 3.4399999999999804, 0.0
19, 1500, 0.0, 0.0, 0, 0, 3.44599999999998, 0.0
19, 2000, 0.0, 0.0, 0, 0, 3.45099999999998, 0.0
19, 2500, 0.0, 0.0, 0, 0, 3.45799999999998, 0.0
19, 3000, 0.0, 0.0, 0, 0, 3.46399999999998, 0.0
19, 3500, 0.0, 0.0, 0, 0, 3.4699999999999798, 0.0
19, 4000, 0.0, 0.0, 0, 0, 3.4759999999999796, 0.0
19, 4500, 0.0, 0.0, 0, 0, 3.4839999999999796, 0.0
19, 5000, 0.0, 0.0, 0, 0, 3.4909999999999797, 0.0
19, 5500, 0.0, 0.0, 0, 0, 3.49799999999998, 0.0
19, 6000, 0.0, 0.0, 0, 0, 3.50499999999998, 0.0
19, 6500, 0.0, 0.0, 0, 0, 3.50999999999998, 0.0
19, 7000, 0.0, 0.0, 0, 0, 3.51699999999998, 0.0
19, 7500, 0.0, 0.0, 0, 0, 3.5229999999999797, 0.0
19, 8000, 0.0, 0.0, 0, 0, 3.52999999999998, 0.0
19, 8500, 0.0, 0.0, 0, 0, 3.5359999999999796, 0.0
19, 9000, 0.0, 0.0, 0, 0, 3.5429999999999797, 0.0
19, 9500, 0.0, 0.0, 0, 0, 3.5509999999999797, 0.0
19, 10000, 0.0, 0.0, 0, 0, 3.5599999999999796, 0.0
20, 500, 0.0, 0.0, 0, 0, 3.5659999999999794, 0.0
20, 1000, 0.0, 0.0, 0, 0, 3.5729999999999795, 0.0
20, 1500, 0.0, 0.0, 0, 0, 3.5779999999999794, 0.0
20, 2000, 0.0, 0.0, 0, 0, 3.5849999999999795, 0.0
20, 2500, 0.0, 0.0, 0, 0, 3.5919999999999797, 0.0
20, 3000, 0.0, 0.0, 0, 0, 3.5979999999999794, 0.0
20, 3500, 0.0, 0.0, 0, 0, 3.6069999999999793, 0.0
20, 4000, 0.0, 0.0, 0, 0, 3.6139999999999795, 0.0
20, 4500, 0.0, 0.0, 0, 0, 3.6209999999999796, 0.0
20, 5000, 0.0, 0.0, 0, 0, 3.6269999999999794, 0.0
20, 5500, 0.0, 0.0, 0, 0, 3.6319999999999792, 0.0
20, 6000, 0.0, 0.0, 0, 0, 3.636999999999979, 0.0
20, 6500, 0.0, 0.0, 0, 0, 3.642999999999979, 0.0
20, 7000, 0.0, 0.0, 0, 0, 3.6489999999999787, 0.0
20, 7500, 0.0, 0.0, 0, 0, 3.655999999999979, 0.0
20, 8000, 0.0, 0.0, 0, 0, 3.6619999999999786, 0.0
20, 8500, 0.0, 0.0, 0, 0, 3.6679999999999784, 0.0
20, 9000, 0.0, 0.0, 0, 0, 3.673999999999978, 0.0
20, 9500, 0.0, 0.0, 0, 0, 3.679999999999978, 0.0
20, 10000, 0.0, 0.0, 0, 0, 3.684999999999978, 0.0
21, 500, 0.0, 0.0, 0, 0, 3.692999999999978, 0.0
21, 1000, 0.0, 0.0, 0, 0, 3.6989999999999776, 0.0
21, 1500, 0.0, 0.0, 0, 0, 3.7039999999999775, 0.0
21, 2000, 0.0, 0.0, 0, 0, 3.7089999999999774, 0.0
21, 2500, 0.0, 0.0, 0, 0, 3.714999999999977, 0.0
21, 3000, 0.0, 0.0, 0, 0, 3.720999999999977, 0.0
21, 3500, 0.0, 0.0, 0, 0, 3.7269999999999768, 0.0
21, 4000, 0.0, 0.0, 0, 0, 3.7329999999999766, 0.0
21, 4500, 0.0, 0.0, 0, 0, 3.7409999999999766, 0.0
21, 5000, 0.0, 0.0, 0, 0, 3.7499999999999765, 0.0
21, 5500, 0.0, 0.0, 0, 0, 3.7549999999999764, 0.0
21, 6000, 0.0, 0.0, 0, 0, 3.7599999999999763, 0.0
21, 6500, 0.0, 0.0, 0, 0, 3.768999999999976, 0.0
21, 7000, 0.0, 0.0, 0, 0, 3.776999999999976, 0.0
21, 7500, 0.0, 0.0, 0, 0, 3.785999999999976, 0.0
21, 8000, 0.0, 0.0, 0, 0, 3.794999999999976, 0.0
21, 8500, 0.0, 0.0, 0, 0, 3.802999999999976, 0.0
21, 9000, 0.0, 0.0, 0, 0, 3.809999999999976, 0.0
21, 9500, 0.0, 0.0, 0, 0, 3.815999999999976, 0.0
21, 10000, 0.0, 0.0, 0, 0, 3.8209999999999757, 0.0
22, 500, 0.0, 0.0, 0, 0, 3.8289999999999758, 0.0
22, 1000, 0.0, 0.0, 0, 0, 3.8349999999999755, 0.0
22, 1500, 0.0, 0.0, 0, 0, 3.8409999999999753, 0.0
22, 2000, 0.0, 0.0, 0, 0, 3.846999999999975, 0.0
22, 2500, 0.0, 0.0, 0, 0, 3.851999999999975, 0.0
22, 3000, 0.0, 0.0, 0, 0, 3.857999999999975, 0.0
22, 3500, 0.0, 0.0, 0, 0, 3.864999999999975, 0.0
22, 4000, 0.0, 0.0, 0, 0, 3.8709999999999747, 0.0
22, 4500, 0.0, 0.0, 0, 0, 3.8769999999999745, 0.0
22, 5000, 0.0, 0.0, 0, 0, 3.8829999999999742, 0.0
22, 5500, 0.0, 0.0, 0, 0, 3.887999999999974, 0.0
22, 6000, 0.0, 0.0, 0, 0, 3.896999999999974, 0.0
22, 6500, 0.0, 0.0, 0, 0, 3.904999999999974, 0.0
22, 7000, 0.0, 0.0, 0, 0, 3.913999999999974, 0.0
22, 7500, 0.0, 0.0, 0, 0, 3.922999999999974, 0.0
22, 8000, 0.0, 0.0, 0, 0, 3.929999999999974, 0.0
22, 8500, 0.0, 0.0, 0, 0, 3.934999999999974, 0.0
22, 9000, 0.0, 0.0, 0, 0, 3.941999999999974, 0.0
22, 9500, 0.0, 0.0, 0, 0, 3.950999999999974, 0.0
22, 10000, 0.0, 0.0, 0, 0, 3.958999999999974, 0.0
23, 500, 0.0, 0.0, 0, 0, 3.966999999999974, 0.0
23, 1000, 0.0, 0.0, 0, 0, 3.9759999999999738, 0.0
23, 1500, 0.0, 0.0, 0, 0, 3.9849999999999737, 0.0
23, 2000, 0.0, 0.0, 0, 0, 3.9939999999999736, 0.0
23, 2500, 0.0, 0.0, 0, 0, 3.9999999999999734, 0.0
23, 3000, 0.0, 0.0, 0, 0, 4.005999999999974, 0.0
23, 3500, 0.0, 0.0, 0, 0, 4.012999999999973, 0.0
23, 4000, 0.0, 0.0, 0, 0, 4.019999999999973, 0.0
23, 4500, 0.0, 0.0, 0, 0, 4.025999999999973, 0.0
23, 5000, 0.0, 0.0, 0, 0, 4.033999999999973, 0.0
23, 5500, 0.0, 0.0, 0, 0, 4.039999999999973, 0.0
23, 6000, 0.0, 0.0, 0, 0, 4.046999999999973, 0.0
23, 6500, 0.0, 0.0, 0, 0, 4.051999999999973, 0.0
23, 7000, 0.0, 0.0, 0, 0, 4.056999999999973, 0.0
23, 7500, 0.0, 0.0, 0, 0, 4.0639999999999725, 0.0
23, 8000, 0.0, 0.0, 0, 0, 4.068999999999972, 0.0
23, 8500, 0.0, 0.0, 0, 0, 4.074999999999973, 0.0
23, 9000, 0.0, 0.0, 0, 0, 4.0799999999999725, 0.0
23, 9500, 0.0, 0.0, 0, 0, 4.085999999999973, 0.0
23, 10000, 0.0, 0.0, 0, 0, 4.092999999999972, 0.0
24, 500, 0.0, 0.0, 0, 0, 4.098999999999973, 0.0
24, 1000, 0.0, 0.0, 0, 0, 4.107999999999973, 0.0
24, 1500, 0.0, 0.0, 0, 0, 4.114999999999973, 0.0
24, 2000, 0.0, 0.0, 0, 0, 4.120999999999973, 0.0
24, 2500, 0.0, 0.0, 0, 0, 4.126999999999973, 0.0
24, 3000, 0.0, 0.0, 0, 0, 4.133999999999973, 0.0
24, 3500, 0.0, 0.0, 0, 0, 4.1409999999999725, 0.0
24, 4000, 0.0, 0.0, 0, 0, 4.146999999999973, 0.0
24, 4500, 0.0, 0.0, 0, 0, 4.152999999999973, 0.0
24, 5000, 0.0, 0.0, 0, 0, 4.158999999999973, 0.0
24, 5500, 0.0, 0.0, 0, 0, 4.165999999999973, 0.0
24, 6000, 0.0, 0.0, 0, 0, 4.171999999999973, 0.0
24, 6500, 0.0, 0.0, 0, 0, 4.178999999999973, 0.0
24, 7000, 0.0, 0.0, 0, 0, 4.183999999999973, 0.0
24, 7500, 0.0, 0.0, 0, 0, 4.187999999999972, 0.0
24, 8000, 0.0, 0.0, 0, 0, 4.195999999999972, 0.0
24, 8500, 0.0, 0.0, 0, 0, 4.200999999999972, 0.0
24, 9000, 0.0, 0.0, 0, 0, 4.207999999999972, 0.0
24, 9500, 0.0, 0.0, 0, 0, 4.212999999999972, 0.0
24, 10000, 0.0, 0.0, 0, 0, 4.218999999999972, 0.0
